"","state.county","date","cases","deaths","per1k","days_since_case100","days_since_death10"
"1289","Missouri-Lincoln",2020-04-06,18,0,0.305017538508464,0,0
"1290","Missouri-Linn",2020-04-06,2,0,0.167785234899329,0,0
"1291","Missouri-Livingston",2020-04-06,1,0,0.0656728180206213,0,0
"1292","Missouri-Macon",2020-04-06,2,0,0.132301382549448,0,0
"1293","Missouri-Madison",2020-04-06,1,0,0.0827266710787558,0,0
"1294","Missouri-Maries",2020-04-06,2,0,0.229964355524894,0,0
"1295","Missouri-McDonald",2020-04-06,3,0,0.131365766081359,0,0
"1296","Missouri-Moniteau",2020-04-06,4,0,0.247954376394743,0,0
"1297","Missouri-Montgomery",2020-04-06,5,0,0.432862955588261,0,0
"1298","Missouri-Morgan",2020-04-06,1,0,0.048480147379648,0,0
"1299","Missouri-New Madrid",2020-04-06,2,0,0.117123448114312,0,0
"1300","Missouri-Newton",2020-04-06,6,0,0.103029054193283,0,0
"1301","Missouri-Nodaway",2020-04-06,2,0,0.0905305087814594,0,0
"1302","Missouri-Osage",2020-04-06,3,0,0.220345207491737,0,0
"1303","Missouri-Pemiscot",2020-04-06,3,0,0.189813350205631,0,0
"1304","Missouri-Perry",2020-04-06,28,0,1.46321070234114,0,0
"1305","Missouri-Pettis",2020-04-06,2,0,0.047237771321949,0,0
"1306","Missouri-Phelps",2020-04-06,1,0,0.0224351064545801,0,0
"1307","Missouri-Pike",2020-04-06,2,0,0.109277674571085,0,0
"1308","Missouri-Platte",2020-04-06,17,0,0.162807178838898,0,0
"1309","Missouri-Pulaski",2020-04-06,11,1,0.209097648601897,0,0
"1310","Missouri-Ralls",2020-04-06,1,0,0.0970026190707149,0,0
"1311","Missouri-Randolph",2020-04-06,7,0,0.282851139486019,0,0
"1312","Missouri-Ray",2020-04-06,4,0,0.173777044052481,0,0
"1313","Missouri-Reynolds",2020-04-06,2,0,0.318979266347687,0,0
"1314","Missouri-Ripley",2020-04-06,2,0,0.150511739915713,0,0
"1315","Missouri-Saline",2020-04-06,3,0,0.131804402267036,0,0
"1316","Missouri-Scott",2020-04-06,10,0,0.26123301985371,0,0
"1317","Missouri-Shelby",2020-04-06,1,0,0.168634064080944,0,0
"1318","Missouri-St. Charles",2020-04-06,188,7,0.467636099516942,5,0
"1319","Missouri-St. Francois",2020-04-06,17,0,0.25291973517816,0,0
"1320","Missouri-St. Louis",2020-04-06,1033,14,1.03902112743348,13,3
"1321","Missouri-St. Louis city",2020-04-06,357,8,1.18771957840945,8,0
"1322","Missouri-Ste. Genevieve",2020-04-06,6,1,0.335307924443948,0,0
"1323","Missouri-Stoddard",2020-04-06,7,0,0.241171403962102,0,0
"1324","Missouri-Stone",2020-04-06,3,0,0.0938908362543816,0,0
"1325","Missouri-Taney",2020-04-06,7,0,0.12516092118438,0,0
"1326","Missouri-Unknown",2020-04-06,2,0,0.000325869403274466,0,0
"1327","Missouri-Warren",2020-04-06,9,0,0.252461499621308,0,0
"1328","Missouri-Webster",2020-04-06,3,0,0.0757728834107901,0,0
"1329","Missouri-Worth",2020-04-06,1,0,0.496770988574267,0,0
"1330","Missouri-Wright",2020-04-06,7,0,0.382743725736782,0,0
"1331","Montana-Beaverhead",2020-04-06,1,0,0.105786522796996,0,0
"1332","Montana-Broadwater",2020-04-06,4,0,0.641333974667308,0,0
"1333","Montana-Carbon",2020-04-06,2,0,0.186480186480186,0,0
"1334","Montana-Cascade",2020-04-06,11,0,0.135191603372416,0,0
"1335","Montana-Deer Lodge",2020-04-06,3,0,0.328227571115974,0,0
"1336","Montana-Flathead",2020-04-06,31,0,0.298633990328112,0,0
"1337","Montana-Gallatin",2020-04-06,118,0,1.03116206721779,4,0
"1338","Montana-Glacier",2020-04-06,1,0,0.0727114084199811,0,0
"1339","Montana-Hill",2020-04-06,1,0,0.0606648871633099,0,0
"1340","Montana-Jefferson",2020-04-06,2,0,0.163652728909255,0,0
"1341","Montana-Lake",2020-04-06,5,0,0.164160483288463,0,0
"1342","Montana-Lewis and Clark",2020-04-06,15,0,0.216038714137573,0,0
"1343","Montana-Liberty",2020-04-06,1,0,0.427899015832264,0,0
"1344","Montana-Lincoln",2020-04-06,7,1,0.35035035035035,0,0
"1345","Montana-Madison",2020-04-06,9,1,1.04651162790698,0,0
"1346","Montana-Meagher",2020-04-06,1,0,0.537056928034372,0,0
"1347","Montana-Missoula",2020-04-06,24,1,0.20066889632107,0,0
"1348","Montana-Musselshell",2020-04-06,1,0,0.215842866393266,0,0
"1349","Montana-Park",2020-04-06,6,0,0.361315187281705,0,0
"1350","Montana-Ravalli",2020-04-06,2,0,0.0456558462311099,0,0
"1351","Montana-Roosevelt",2020-04-06,1,0,0.0908760450745184,0,0
"1352","Montana-Silver Bow",2020-04-06,11,0,0.315050837748819,0,0
"1353","Montana-Toole",2020-04-06,15,3,3.16722972972973,0,0
"1354","Montana-Yellowstone",2020-04-06,47,0,0.291382517048977,0,0
"1355","Nebraska-Adams",2020-04-06,15,0,0.478270573605841,0,0
"1356","Nebraska-Antelope",2020-04-06,1,0,0.158780565258812,0,0
"1357","Nebraska-Buffalo",2020-04-06,18,1,0.362472059445418,0,0
"1358","Nebraska-Cass",2020-04-06,2,0,0.0761962816214569,0,0
"1359","Nebraska-Cherry",2020-04-06,1,0,0.175777816839515,0,0
"1360","Nebraska-Cheyenne",2020-04-06,1,0,0.112233445566779,0,0
"1361","Nebraska-Colfax",2020-04-06,3,0,0.280138201512746,0,0
"1362","Nebraska-Cuming",2020-04-06,2,0,0.226090888537192,0,0
"1363","Nebraska-Custer",2020-04-06,1,1,0.0927902013547369,0,0
"1364","Nebraska-Dawson",2020-04-06,1,0,0.0423818605636787,0,0
"1365","Nebraska-Dodge",2020-04-06,7,0,0.191439901545193,0,0
"1366","Nebraska-Douglas",2020-04-06,173,4,0.302803823379606,8,0
"1367","Nebraska-Gage",2020-04-06,9,1,0.418351694324362,0,0
"1368","Nebraska-Gosper",2020-04-06,1,0,0.50251256281407,0,0
"1369","Nebraska-Hall",2020-04-06,55,1,0.89645168125438,0,0
"1370","Nebraska-Hamilton",2020-04-06,6,0,0.643500643500644,0,0
"1371","Nebraska-Johnson",2020-04-06,1,0,0.197199763360284,0,0
"1372","Nebraska-Kearney",2020-04-06,2,0,0.307929176289453,0,0
"1373","Nebraska-Kimball",2020-04-06,9,0,2.47797356828194,0,0
"1374","Nebraska-Knox",2020-04-06,2,0,0.240038406144983,0,0
"1375","Nebraska-Lancaster",2020-04-06,31,0,0.0971512739352534,0,0
"1376","Nebraska-Lincoln",2020-04-06,16,1,0.45826888927078,0,0
"1377","Nebraska-Logan",2020-04-06,1,0,1.33689839572193,0,0
"1378","Nebraska-Madison",2020-04-06,5,1,0.142454200974387,0,0
"1379","Nebraska-Merrick",2020-04-06,2,0,0.257898130238556,0,0
"1380","Nebraska-Nemaha",2020-04-06,1,0,0.143430866322433,0,0
"1381","Nebraska-Otoe",2020-04-06,1,0,0.0624531601299026,0,0
"1382","Nebraska-Phelps",2020-04-06,1,0,0.110692937790569,0,0
"1383","Nebraska-Platte",2020-04-06,5,0,0.149387511204063,0,0
"1384","Nebraska-Sarpy",2020-04-06,33,0,0.176285818073036,0,0
"1385","Nebraska-Saunders",2020-04-06,4,0,0.185373992028918,0,0
"1386","Nebraska-Scotts Bluff",2020-04-06,6,0,0.168454152394857,0,0
"1387","Nebraska-Seward",2020-04-06,1,0,0.0578569775514927,0,0
"1388","Nebraska-Stanton",2020-04-06,1,0,0.168918918918919,0,0
"1389","Nebraska-Washington",2020-04-06,20,0,0.964831878045251,0,0
"1390","Nebraska-York",2020-04-06,1,0,0.0731047591198187,0,0
"1391","Nevada-Carson City",2020-04-06,11,0,0.196723656913942,0,0
"1392","Nevada-Clark",2020-04-06,1608,41,0.70939663786581,18,12
"1393","Nevada-Douglas",2020-04-06,7,0,0.143134648808915,0,0
"1394","Nevada-Elko",2020-04-06,7,1,0.132631020500966,0,0
"1395","Nevada-Humboldt",2020-04-06,14,0,0.831798467114253,0,0
"1396","Nevada-Lyon",2020-04-06,4,0,0.0695531211963137,0,0
"1397","Nevada-Nye",2020-04-06,7,0,0.150463211744728,0,0
"1398","Nevada-Unknown",2020-04-06,32,12,0.0103890841892424,0,1
"1399","Nevada-Washoe",2020-04-06,281,4,0.595946292726274,9,0
"1400","New Hampshire-Belknap",2020-04-06,18,0,0.293623476828214,0,0
"1401","New Hampshire-Carroll",2020-04-06,19,0,0.388468615824985,0,0
"1402","New Hampshire-Cheshire",2020-04-06,13,0,0.170861536439508,0,0
"1403","New Hampshire-Coos",2020-04-06,1,0,0.0316826664132053,0,0
"1404","New Hampshire-Grafton",2020-04-06,41,0,0.456133324433171,0,0
"1405","New Hampshire-Hillsborough",2020-04-06,272,7,0.652239074396019,7,0
"1406","New Hampshire-Merrimack",2020-04-06,52,0,0.343481448699064,0,0
"1407","New Hampshire-Rockingham",2020-04-06,246,1,0.794140149595344,9,0
"1408","New Hampshire-Strafford",2020-04-06,46,0,0.352131544096821,0,0
"1409","New Hampshire-Sullivan",2020-04-06,6,1,0.139062717285496,0,0
"1410","New Jersey-Atlantic",2020-04-06,132,1,0.500625782227785,2,0
"1411","New Jersey-Bergen",2020-04-06,6862,200,7.36106552013405,20,16
"1412","New Jersey-Burlington",2020-04-06,646,11,1.45054777264572,10,3
"1413","New Jersey-Camden",2020-04-06,645,10,1.27351812838247,10,3
"1414","New Jersey-Cape May",2020-04-06,85,3,0.923521550647008,0,0
"1415","New Jersey-Cumberland",2020-04-06,64,2,0.42801634487417,0,0
"1416","New Jersey-Essex",2020-04-06,4493,186,5.6234550517851,17,13
"1417","New Jersey-Gloucester",2020-04-06,279,3,0.956672015800518,7,0
"1418","New Jersey-Hudson",2020-04-06,4395,92,6.53637541252039,16,8
"1419","New Jersey-Hunterdon",2020-04-06,211,2,1.69653697405344,6,0
"1420","New Jersey-Mercer",2020-04-06,740,19,2.01398905914052,12,3
"1421","New Jersey-Middlesex",2020-04-06,3263,87,3.95485430185853,17,10
"1422","New Jersey-Monmouth",2020-04-06,2545,62,4.11283219806236,16,11
"1423","New Jersey-Morris",2020-04-06,1956,60,3.97686262948693,16,10
"1424","New Jersey-Ocean",2020-04-06,2374,71,3.90983981844114,16,8
"1425","New Jersey-Passaic",2020-04-06,3756,53,7.48466599976884,15,7
"1426","New Jersey-Salem",2020-04-06,29,2,0.464855333814218,0,0
"1427","New Jersey-Somerset",2020-04-06,902,31,2.74219144266023,14,8
"1428","New Jersey-Sussex",2020-04-06,292,11,2.07846933545926,8,1
"1429","New Jersey-Union",2020-04-06,3685,78,6.62363550412427,16,10
"1430","New Jersey-Unknown",2020-04-06,3521,14,0.396411245424833,17,4
"1431","New Jersey-Warren",2020-04-06,215,7,2.04242545147102,5,0
"1432","New Mexico-Bernalillo",2020-04-06,262,7,0.385792811590276,9,0
"1433","New Mexico-Catron",2020-04-06,1,0,0.283527076835838,0,0
"1434","New Mexico-Chaves",2020-04-06,14,0,0.216667956356883,0,0
"1435","New Mexico-Cibola",2020-04-06,14,0,0.524835988753515,0,0
"1436","New Mexico-Curry",2020-04-06,6,0,0.122564039710749,0,0
"1437","New Mexico-Dona Ana",2020-04-06,30,0,0.137491693210202,0,0
"1438","New Mexico-Eddy",2020-04-06,4,1,0.0684228532329798,0,0
"1439","New Mexico-Grant",2020-04-06,3,0,0.111119342173494,0,0
"1440","New Mexico-Lea",2020-04-06,2,0,0.0281412691712396,0,0
"1441","New Mexico-Lincoln",2020-04-06,1,0,0.0510933987328837,0,0
"1442","New Mexico-Los Alamos",2020-04-06,2,0,0.103257783055398,0,0
"1443","New Mexico-McKinley",2020-04-06,44,2,0.616531450109995,0,0
"1444","New Mexico-Otero",2020-04-06,3,0,0.04445102978219,0,0
"1445","New Mexico-Rio Arriba",2020-04-06,6,0,0.154158423473189,0,0
"1446","New Mexico-Roosevelt",2020-04-06,1,0,0.0540540540540541,0,0
"1447","New Mexico-San Juan",2020-04-06,83,0,0.669581632488424,0,0
"1448","New Mexico-San Miguel",2020-04-06,1,0,0.0366609231220442,0,0
"1449","New Mexico-Sandoval",2020-04-06,114,2,0.776841933109821,2,0
"1450","New Mexico-Santa Fe",2020-04-06,64,0,0.42565078013807,0,0
"1451","New Mexico-Socorro",2020-04-06,5,0,0.300534952214943,0,0
"1452","New Mexico-Taos",2020-04-06,13,0,0.397274088561562,0,0
"1453","New Mexico-Torrance",2020-04-06,6,0,0.388073216480176,0,0
"1454","New Mexico-Valencia",2020-04-06,7,0,0.0912789484665137,0,0
"1455","New York-Albany",2020-04-06,319,9,1.04416934528291,16,0
"1456","New York-Allegany",2020-04-06,17,1,0.368835564426895,0,0
"1457","New York-Bronx",2020-04-06,0,0,0,0,0
"1458","New York-Broome",2020-04-06,76,5,0.398975263533661,0,0
"1459","New York-Cattaraugus",2020-04-06,15,0,0.197065044602388,0,0
"1460","New York-Cayuga",2020-04-06,11,1,0.143648140409528,0,0
"1461","New York-Chautauqua",2020-04-06,15,0,0.118200515354247,0,0
"1462","New York-Chemung",2020-04-06,47,0,0.563171012269939,0,0
"1463","New York-Chenango",2020-04-06,46,0,0.974431758001991,0,0
"1464","New York-Clinton",2020-04-06,36,0,0.447288314592781,0,0
"1465","New York-Columbia",2020-04-06,70,3,1.17724222599687,0,0
"1466","New York-Cortland",2020-04-06,15,0,0.315251886257119,0,0
"1467","New York-Delaware",2020-04-06,32,1,0.72504814772856,0,0
"1468","New York-Dutchess",2020-04-06,1189,12,4.04122113534862,15,3
"1469","New York-Erie",2020-04-06,1163,30,1.26591647781326,14,6
"1470","New York-Essex",2020-04-06,7,0,0.189779042971398,0,0
"1471","New York-Franklin",2020-04-06,10,0,0.199912038702971,0,0
"1472","New York-Fulton",2020-04-06,9,0,0.168592997770826,0,0
"1473","New York-Genesee",2020-04-06,23,1,0.401536312849162,0,0
"1474","New York-Greene",2020-04-06,27,0,0.57217936763584,0,0
"1475","New York-Hamilton",2020-04-06,2,0,0.452898550724638,0,0
"1476","New York-Herkimer",2020-04-06,25,3,0.407703974298341,0,0
"1477","New York-Jefferson",2020-04-06,33,0,0.300453411511918,0,0
"1478","New York-Kings",2020-04-06,0,0,0,0,0
"1479","New York-Lewis",2020-04-06,8,0,0.304228780042592,0,0
"1480","New York-Livingston",2020-04-06,26,1,0.413262548876244,0,0
"1481","New York-Madison",2020-04-06,92,2,1.29685231389464,0,0
"1482","New York-Monroe",2020-04-06,574,23,0.773824770481416,13,5
"1483","New York-Montgomery",2020-04-06,15,1,0.304747973425977,0,0
"1484","New York-Nassau",2020-04-06,15616,535,11.5083821938443,22,13
"1485","New York-New York",2020-04-06,0,0,0,0,0
"1486","New York-New York City",2020-04-06,68776,2738,8.18883957466041,25,21
"1487","New York-Niagara",2020-04-06,130,0,0.621174401880725,3,0
"1488","New York-Oneida",2020-04-06,100,2,0.437309497050347,1,0
"1489","New York-Onondaga",2020-04-06,377,6,0.818625577597888,11,0
"1490","New York-Ontario",2020-04-06,39,0,0.355265674959236,0,0
"1491","New York-Orange",2020-04-06,3397,47,8.82475190938848,17,6
"1492","New York-Orleans",2020-04-06,13,0,0.322164948453608,0,0
"1493","New York-Oswego",2020-04-06,33,2,0.281752672381408,0,0
"1494","New York-Otsego",2020-04-06,34,2,0.571495806229304,0,0
"1495","New York-Putnam",2020-04-06,345,12,3.50895036615134,11,1
"1496","New York-Queens",2020-04-06,0,0,0,0,0
"1497","New York-Rensselaer",2020-04-06,78,1,0.491450029613015,0,0
"1498","New York-Richmond",2020-04-06,0,0,0,0,0
"1499","New York-Rockland",2020-04-06,5703,76,17.5051950802513,18,6
"1500","New York-Saratoga",2020-04-06,153,1,0.665613865650409,9,0
"1501","New York-Schenectady",2020-04-06,138,7,0.88860842632599,5,0
"1502","New York-Schoharie",2020-04-06,11,0,0.35485015645666,0,0
"1503","New York-Schuyler",2020-04-06,4,0,0.224630763183018,0,0
"1504","New York-Seneca",2020-04-06,9,0,0.264581373471308,0,0
"1505","New York-St. Lawrence",2020-04-06,63,0,0.584741043252274,0,0
"1506","New York-Steuben",2020-04-06,73,4,0.765367638578723,0,0
"1507","New York-Suffolk",2020-04-06,14473,237,9.80156453910027,20,16
"1508","New York-Sullivan",2020-04-06,259,7,3.43355605048255,8,0
"1509","New York-Tioga",2020-04-06,9,0,0.186710370723814,0,0
"1510","New York-Tompkins",2020-04-06,98,0,0.959091798786455,0,0
"1511","New York-Ulster",2020-04-06,382,4,2.15122794568994,10,0
"1512","New York-Unknown",2020-04-06,2091,728,0.107486747542005,1,4
"1513","New York-Warren",2020-04-06,26,1,0.40660578005755,0,0
"1514","New York-Washington",2020-04-06,19,1,0.310437226325077,0,0
"1515","New York-Wayne",2020-04-06,34,0,0.378122289196824,0,0
"1516","New York-Westchester",2020-04-06,14293,253,14.7730349992662,28,11
"1517","New York-Wyoming",2020-04-06,23,1,0.577034045008656,0,0
"1518","New York-Yates",2020-04-06,2,0,0.0802793722153093,0,0
"1519","North Carolina-Alamance",2020-04-06,18,0,0.106189051908748,0,0
"1520","North Carolina-Alexander",2020-04-06,2,0,0.0533376003413606,0,0
"1521","North Carolina-Alleghany",2020-04-06,2,0,0.179581574930412,0,0
"1522","North Carolina-Anson",2020-04-06,5,0,0.204532438844801,0,0
"1523","North Carolina-Ashe",2020-04-06,1,0,0.0367606513987428,0,0
"1524","North Carolina-Beaufort",2020-04-06,8,0,0.170234498021024,0,0
"1525","North Carolina-Bertie",2020-04-06,7,1,0.369451628226104,0,0
"1526","North Carolina-Bladen",2020-04-06,1,0,0.0305604791883137,0,0
"1527","North Carolina-Brunswick",2020-04-06,26,1,0.1820473323064,0,0
"1528","North Carolina-Buncombe",2020-04-06,31,1,0.118687091055971,0,0
"1529","North Carolina-Burke",2020-04-06,25,1,0.276288887660938,0,0
"1530","North Carolina-Cabarrus",2020-04-06,76,2,0.351115484654867,0,0
"1531","North Carolina-Caldwell",2020-04-06,9,0,0.109518362578792,0,0
"1532","North Carolina-Carteret",2020-04-06,17,0,0.244699379615102,0,0
"1533","North Carolina-Caswell",2020-04-06,2,0,0.0884799150592815,0,0
"1534","North Carolina-Catawba",2020-04-06,25,1,0.156689710500091,0,0
"1535","North Carolina-Chatham",2020-04-06,21,0,0.281992748757889,0,0
"1536","North Carolina-Cherokee",2020-04-06,8,1,0.279602963791416,0,0
"1537","North Carolina-Chowan",2020-04-06,1,0,0.0717205766334361,0,0
"1538","North Carolina-Clay",2020-04-06,3,0,0.267117798949337,0,0
"1539","North Carolina-Cleveland",2020-04-06,18,0,0.183772856749058,0,0
"1540","North Carolina-Columbus",2020-04-06,12,1,0.216185054406572,0,0
"1541","North Carolina-Craven",2020-04-06,17,0,0.166439851574815,0,0
"1542","North Carolina-Cumberland",2020-04-06,45,0,0.134124568938538,0,0
"1543","North Carolina-Currituck",2020-04-06,2,0,0.0720383243885747,0,0
"1544","North Carolina-Dare",2020-04-06,3,0,0.0810613634521333,0,0
"1545","North Carolina-Davidson",2020-04-06,63,0,0.375874803858981,0,0
"1546","North Carolina-Davie",2020-04-06,17,2,0.39676982682164,0,0
"1547","North Carolina-Duplin",2020-04-06,4,0,0.0680955380398699,0,0
"1548","North Carolina-Durham",2020-04-06,191,1,0.594112377444881,10,0
"1549","North Carolina-Edgecombe",2020-04-06,5,0,0.0971401927261424,0,0
"1550","North Carolina-Forsyth",2020-04-06,94,2,0.245883414640526,0,0
"1551","North Carolina-Franklin",2020-04-06,15,0,0.215254358900768,0,0
"1552","North Carolina-Gaston",2020-04-06,46,2,0.204873312578776,0,0
"1553","North Carolina-Gates",2020-04-06,1,0,0.0864902266043937,0,0
"1554","North Carolina-Granville",2020-04-06,70,0,1.15811591085816,0,0
"1555","North Carolina-Greene",2020-04-06,8,0,0.379704779533912,0,0
"1556","North Carolina-Guilford",2020-04-06,104,4,0.193605796259685,1,0
"1557","North Carolina-Halifax",2020-04-06,10,0,0.1999600079984,0,0
"1558","North Carolina-Harnett",2020-04-06,31,2,0.22798140848385,0,0
"1559","North Carolina-Haywood",2020-04-06,3,0,0.0481409567212799,0,0
"1560","North Carolina-Henderson",2020-04-06,51,1,0.434349370193413,0,0
"1561","North Carolina-Hertford",2020-04-06,4,1,0.168940321831313,0,0
"1562","North Carolina-Hoke",2020-04-06,11,0,0.19915269580331,0,0
"1563","North Carolina-Iredell",2020-04-06,49,0,0.269518057709867,0,0
"1564","North Carolina-Johnston",2020-04-06,37,3,0.176746807809343,0,0
"1565","North Carolina-Lee",2020-04-06,3,0,0.0485601903559462,0,0
"1566","North Carolina-Lenoir",2020-04-06,8,0,0.142987363491751,0,0
"1567","North Carolina-Lincoln",2020-04-06,9,0,0.104516263891953,0,0
"1568","North Carolina-Macon",2020-04-06,1,0,0.0278877795749902,0,0
"1569","North Carolina-Martin",2020-04-06,3,0,0.133689839572193,0,0
"1570","North Carolina-McDowell",2020-04-06,10,0,0.2185505726025,0,0
"1571","North Carolina-Mecklenburg",2020-04-06,733,7,0.660148637013715,14,0
"1572","North Carolina-Mitchell",2020-04-06,1,0,0.0668270515904838,0,0
"1573","North Carolina-Montgomery",2020-04-06,9,1,0.331211128693924,0,0
"1574","North Carolina-Moore",2020-04-06,10,0,0.0991276764472641,0,0
"1575","North Carolina-Nash",2020-04-06,21,0,0.222698254469872,0,0
"1576","North Carolina-New Hanover",2020-04-06,45,0,0.191919751954383,0,0
"1577","North Carolina-Northampton",2020-04-06,46,0,2.36103269517015,0,0
"1578","North Carolina-Onslow",2020-04-06,18,1,0.0909375663086421,0,0
"1579","North Carolina-Orange",2020-04-06,67,0,0.451251380694523,0,0
"1580","North Carolina-Pamlico",2020-04-06,3,0,0.235737859500236,0,0
"1581","North Carolina-Pasquotank",2020-04-06,8,0,0.200883889112093,0,0
"1582","North Carolina-Pender",2020-04-06,2,0,0.0317158261972724,0,0
"1583","North Carolina-Perquimans",2020-04-06,2,0,0.148555299710317,0,0
"1584","North Carolina-Person",2020-04-06,6,0,0.15193719929096,0,0
"1585","North Carolina-Pitt",2020-04-06,36,0,0.199178940146728,0,0
"1586","North Carolina-Polk",2020-04-06,8,0,0.38602586373287,0,0
"1587","North Carolina-Randolph",2020-04-06,33,1,0.229697842928439,0,0
"1588","North Carolina-Robeson",2020-04-06,5,0,0.0382775119617225,0,0
"1589","North Carolina-Rockingham",2020-04-06,6,1,0.0659268212284364,0,0
"1590","North Carolina-Rowan",2020-04-06,51,1,0.358932492539834,0,0
"1591","North Carolina-Rutherford",2020-04-06,17,0,0.253621566784526,0,0
"1592","North Carolina-Sampson",2020-04-06,3,0,0.0472210416961798,0,0
"1593","North Carolina-Scotland",2020-04-06,2,0,0.0574333055739023,0,0
"1594","North Carolina-Stanly",2020-04-06,8,0,0.127376365315416,0,0
"1595","North Carolina-Stokes",2020-04-06,8,0,0.175473229365445,0,0
"1596","North Carolina-Surry",2020-04-06,3,0,0.0417926249947759,0,0
"1597","North Carolina-Transylvania",2020-04-06,5,0,0.14541224371092,0,0
"1598","North Carolina-Union",2020-04-06,75,0,0.312683701674734,0,0
"1599","North Carolina-Vance",2020-04-06,12,0,0.269450993600539,0,0
"1600","North Carolina-Wake",2020-04-06,314,0,0.282434803883209,11,0
"1601","North Carolina-Warren",2020-04-06,2,0,0.10136333688105,0,0
"1602","North Carolina-Washington",2020-04-06,6,0,0.518134715025907,0,0
"1603","North Carolina-Watauga",2020-04-06,7,0,0.124606155544084,0,0
"1604","North Carolina-Wayne",2020-04-06,23,0,0.186792927857323,0,0
"1605","North Carolina-Wilkes",2020-04-06,4,1,0.0584692743963047,0,0
"1606","North Carolina-Wilson",2020-04-06,29,2,0.354518893412061,0,0
"1607","North Carolina-Yadkin",2020-04-06,9,0,0.238935938620012,0,0
"1608","North Dakota-Barnes",2020-04-06,2,0,0.192030724915987,0,0
"1609","North Dakota-Burke",2020-04-06,2,0,0.945626477541371,0,0
"1610","North Dakota-Burleigh",2020-04-06,38,0,0.397381465291866,0,0
"1611","North Dakota-Cass",2020-04-06,65,1,0.357294019997471,0,0
"1612","North Dakota-Divide",2020-04-06,1,0,0.441696113074205,0,0
"1613","North Dakota-Dunn",2020-04-06,1,0,0.226039783001808,0,0
"1614","North Dakota-Eddy",2020-04-06,1,0,0.437254044599913,0,0
"1615","North Dakota-Emmons",2020-04-06,1,0,0.308546744831842,0,0
"1616","North Dakota-Foster",2020-04-06,1,0,0.311526479750779,0,0
"1617","North Dakota-Grand Forks",2020-04-06,11,0,0.158385048451426,0,0
"1618","North Dakota-Grant",2020-04-06,1,0,0.439753737906772,0,0
"1619","North Dakota-McHenry",2020-04-06,1,1,0.174064403829417,0,0
"1620","North Dakota-McIntosh",2020-04-06,1,0,0.40048057669203,0,0
"1621","North Dakota-McKenzie",2020-04-06,3,0,0.199680511182109,0,0
"1622","North Dakota-McLean",2020-04-06,2,0,0.211640211640212,0,0
"1623","North Dakota-Morton",2020-04-06,17,1,0.542022701186073,0,0
"1624","North Dakota-Mountrail",2020-04-06,19,0,1.8018018018018,0,0
"1625","North Dakota-Oliver",2020-04-06,1,0,0.510464522715671,0,0
"1626","North Dakota-Pierce",2020-04-06,2,0,0.50314465408805,0,0
"1627","North Dakota-Ramsey",2020-04-06,3,0,0.260439274242556,0,0
"1628","North Dakota-Sioux",2020-04-06,1,0,0.236406619385343,0,0
"1629","North Dakota-Slope",2020-04-06,2,0,2.66666666666667,0,0
"1630","North Dakota-Stark",2020-04-06,25,0,0.793928038362603,0,0
"1631","North Dakota-Walsh",2020-04-06,3,0,0.281928390188892,0,0
"1632","North Dakota-Ward",2020-04-06,16,0,0.236542925148948,0,0
"1633","North Dakota-Williams",2020-04-06,5,0,0.133017638138817,0,0
"1634","Northern Mariana Islands-Unknown",2020-04-06,8,1,0.139188530865057,0,0
"1635","Ohio-Adams",2020-04-06,2,0,0.0722073795941945,0,0
"1636","Ohio-Allen",2020-04-06,19,0,0.185635704585202,0,0
"1637","Ohio-Ashland",2020-04-06,3,0,0.0560915413955575,0,0
"1638","Ohio-Ashtabula",2020-04-06,15,0,0.154255920856429,0,0
"1639","Ohio-Athens",2020-04-06,3,1,0.0459228190487853,0,0
"1640","Ohio-Auglaize",2020-04-06,8,0,0.175223409847556,0,0
"1641","Ohio-Belmont",2020-04-06,22,1,0.328328806375548,0,0
"1642","Ohio-Brown",2020-04-06,3,1,0.0690734941978265,0,0
"1643","Ohio-Butler",2020-04-06,75,2,0.195753965975351,0,0
"1644","Ohio-Carroll",2020-04-06,9,0,0.334398454336033,0,0
"1645","Ohio-Champaign",2020-04-06,5,0,0.128584287000129,0,0
"1646","Ohio-Clark",2020-04-06,10,0,0.0745806701819023,0,0
"1647","Ohio-Clermont",2020-04-06,27,1,0.130796209816498,0,0
"1648","Ohio-Clinton",2020-04-06,8,0,0.190621425848265,0,0
"1649","Ohio-Columbiana",2020-04-06,53,5,0.520204548354485,0,0
"1650","Ohio-Coshocton",2020-04-06,10,0,0.273224043715847,0,0
"1651","Ohio-Crawford",2020-04-06,9,0,0.216898828746325,0,0
"1652","Ohio-Cuyahoga",2020-04-06,871,15,0.705222043735102,16,5
"1653","Ohio-Darke",2020-04-06,32,6,0.626063819380588,0,0
"1654","Ohio-Defiance",2020-04-06,8,0,0.210045422322577,0,0
"1655","Ohio-Delaware",2020-04-06,77,1,0.368109304560253,0,0
"1656","Ohio-Erie",2020-04-06,10,1,0.134651118950798,0,0
"1657","Ohio-Fairfield",2020-04-06,54,0,0.34269613007222,0,0
"1658","Ohio-Fayette",2020-04-06,2,0,0.07011393514461,0,0
"1659","Ohio-Franklin",2020-04-06,644,9,0.489080740851001,12,0
"1660","Ohio-Fulton",2020-04-06,5,0,0.118691544414376,0,0
"1661","Ohio-Gallia",2020-04-06,4,1,0.133788213258412,0,0
